"ENTRY","PERIOD","ACCNO","DOCNO","STOCKNO","DESCRIPTION","CATEGORY","GROUP","BRAND","ORDERNO","DATE","QTY","RETAIL","COST","REF","REP","USER","LOCATION","CONTRACT","COMMS","LINECOMMS","TAXCODE","LINETAX","PROJNO","DEPARTMENT","SRETAIL1","SRETAIL2","SRETAIL3","SRETAIL4","SRETAIL5","SRETAIL6","REP","NAME","STOCKNOENT","STOCKBAR","SUPSTOCKNO","SUPREF"
"Crd Note",4,"TH0024","00000873","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00006621","23/06/2020",-2.00,300.0000,299.5442,"SHORT ON #6607","002","LOUIS","01","",0.0000,0.0000,1,90.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","THUTHUKA EMPTIES","","","",""
"Crd Note",4,"BU0002","00000874","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00006680","11/06/2020",-4.00,300.0000,299.5442,"SHORT ON #6676","002","LOUIS","01","",0.0000,0.0000,1,180.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","BULWER CASH STORE","","","",""
"Crd Note",4,"BU0002","00000875","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00006649","11/06/2020",-2.00,300.0000,299.5442,"SHORT ON #6642","002","LOUIS","01","",0.0000,0.0000,1,90.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","BULWER CASH STORE","","","",""
"Crd Note",4,"CS0004","00000876","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00006739","19/06/2020",-1.00,300.0000,299.5442,"ASHWIN","001","LOUIS","01","",0.0000,0.0000,1,45.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Crd Note",4,"BR0001","00000877","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00006504","15/06/2020",-1.00,300.0000,299.5442,"SHORT ON 6371","002","LOUIS","01","",0.0000,0.0000,1,45.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","BRENELL  DESSERTS","","","",""
"Crd Note",4,"CO0002","00000878","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00006503","25/06/2020",-1.00,300.0000,299.5442,"SHORT ON 6408","002","LOUIS","01","",0.0000,0.0000,1,45.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","COLLEGIANS CLUB","","","",""
"Invoice",4,"BU0003","00006770","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","26/06/2020",7.00,300.0000,299.5442,"SHORT ON #6762","002","DARREN","01","",0.0000,0.0000,1,315.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"Invoice",4,"UC0000","00006774","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","26/06/2020",4.00,300.0000,299.5442,"ORDER #A66719","002","DARREN","01","",0.0000,0.0000,1,180.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Crd Note",4,"AFR001","00000879","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00005281","27/06/2020",-29.00,300.0000,299.5442,"CLOSE OFF","002","LOUIS","01","",0.0000,0.0000,1,1305.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","CHEVAL FARMING PTY LTD","","","",""
"Crd Note",4,"AFR001","00000880","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00005455","27/06/2020",-10.00,300.0000,299.5442,"COLLECTED","002","LOUIS","01","",0.0000,0.0000,1,450.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","CHEVAL FARMING PTY LTD","","","",""
"Invoice",4,"UC0000","00006821","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","07/07/2020",6.00,300.0000,299.5442,"ORDER #A66822","002","DARREN","01","",0.0000,0.0000,1,270.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",4,"BU0002","00006828","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","08/07/2020",2.00,300.0000,299.5442,"SHORT ON 36826","002","DARREN","01","",0.0000,0.0000,1,90.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",4,"UC0000","00006840","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","10/07/2020",9.00,300.0000,299.5442,"ORDER #A66875","002","DARREN","01","",0.0000,0.0000,1,405.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",4,"CS0004","00006858","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","14/07/2020",1.00,300.0000,299.5442,"ROY","001","TANAKA","01","",0.0000,0.0000,1,45.00,"","",299.5400,299.5400,299.5400,299.5400,299.5400,299.5400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Deb Note",4,"003ORY","00000553","9.3","9KG EASIGAS LPG","9KG","LPG","","00001267","09/06/2020",30.00,0.0000,102.7567,"20004093","","LOUIS","01","",0.0000,0.0000,0,0.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"GRV",4,"003ORY","00001268","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","04/06/2020",-30.00,0.0000,116.2173,"20004093","","DARREN","01","",0.0000,0.0000,1,522.98,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"GRV",4,"003ORY","00001269","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","28/05/2020",-30.00,0.0000,102.7567,"20003872","","DARREN","01","",0.0000,0.0000,1,462.40,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"GRV",4,"003ORY","00001270","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","09/06/2020",-19.00,0.0000,116.2174,"20004231","","DARREN","01","",0.0000,0.0000,1,331.22,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"GRV",4,"003ORY","00001271","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","10/06/2020",-30.00,0.0000,116.2200,"20004265","","DARREN","01","",0.0000,0.0000,1,522.99,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"BU0002","00006700","9.3","9KG EASIGAS LPG","9KG","LPG","","","11/06/2020",20.00,133.9100,115.4423,"","002","DARREN","01","",0.0000,0.0000,1,401.73,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",4,"PHO001","00006701","9.3","9KG EASIGAS LPG","9KG","LPG","","","11/06/2020",4.00,133.9100,115.4423,"","002","DARREN","01","",0.0000,0.0000,1,80.35,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","PHOLELA CLINIC","","","",""
"Invoice",4,"GW0001","00006702","9.3","9KG EASIGAS LPG","9KG","LPG","","","11/06/2020",4.00,133.9100,115.4423,"","002","DARREN","01","",0.0000,0.0000,1,80.35,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","KWA BHIDLA STORE","","","",""
"Invoice",4,"BU0005","00006703","9.3","9KG EASIGAS LPG","9KG","LPG","","","11/06/2020",2.00,133.9100,115.4423,"","002","DARREN","01","",0.0000,0.0000,1,40.17,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","CHOBOZA - BULWER","","","",""
"Invoice",4,"CS0035","00006704","9.3","9KG EASIGAS LPG","9KG","LPG","","","11/06/2020",1.00,156.5200,115.4423,"","001","DARREN","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",4,"CS0004","00006705","9.3","9KG EASIGAS LPG","9KG","LPG","","","11/06/2020",2.00,173.9150,115.4423,"","001","TANAKA","01","",0.0000,0.0000,1,52.17,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006706","9.3","9KG EASIGAS LPG","9KG","LPG","","","11/06/2020",2.00,173.9150,115.4423,"","001","TANAKA","01","",0.0000,0.0000,1,52.17,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006708","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/06/2020",1.00,156.5200,115.4423,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006709","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/06/2020",1.00,156.5200,115.4423,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006710","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/06/2020",2.00,146.0800,115.4423,"","001","TANAKA","01","",0.0000,0.0000,1,43.82,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006711","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/06/2020",1.00,134.7800,115.4423,"","001","TANAKA","01","",0.0000,0.0000,1,20.22,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006714","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/06/2020",9.00,135.2656,115.4423,"","001","TANAKA","01","",0.0000,0.0000,1,182.61,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006715","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/06/2020",1.00,156.5200,115.4423,"","001","DARREN","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0035","00006716","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/06/2020",1.00,130.4300,115.4423,"KNOX","001","TANAKA","01","",0.0000,0.0000,1,19.56,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"GRV",4,"003ORY","00001272","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","12/06/2020",-30.00,0.0000,116.2173,"20004334","","SHIRAZ","01","",0.0000,0.0000,1,522.98,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"CS0035","00006718","9.3","9KG EASIGAS LPG","9KG","LPG","","","15/06/2020",1.00,156.5200,116.1923,"","001","DARREN","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",4,"CS0035","00006721","9.3","9KG EASIGAS LPG","9KG","LPG","","","15/06/2020",2.00,156.5200,116.1923,"","001","DARREN","01","",0.0000,0.0000,1,46.96,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",4,"UC0000","00006724","9.3","9KG EASIGAS LPG","9KG","LPG","","","18/06/2020",22.00,133.9100,116.1923,"ORDER #A66578","002","DARREN","01","",0.0000,0.0000,1,441.90,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",4,"KN0001","00006726","9.3","9KG EASIGAS LPG","9KG","LPG","","","19/06/2020",6.00,130.4350,116.1923,"","001","DARREN","01","",0.0000,0.0000,1,117.39,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","KNOX - TECHNICIAN","","","",""
"Invoice",4,"NT0001","00006728","9.3","9KG EASIGAS LPG","9KG","LPG","","","15/06/2020",11.00,133.9100,116.1923,"","001","DARREN","01","",0.0000,0.0000,1,220.95,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","NTOZONKE NEW","","","",""
"Invoice",4,"CS0004","00006729","9.3","9KG EASIGAS LPG","9KG","LPG","","","19/06/2020",2.00,173.9100,116.1923,"","001","DARREN","01","",0.0000,0.0000,1,52.17,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"GRV",4,"003ORY","00001273","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","18/06/2020",-22.00,0.0000,116.2173,"20004544","","DARREN","01","",0.0000,0.0000,1,383.52,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"GRV",4,"003ORY","00001274","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","18/06/2020",-20.00,0.0000,116.2175,"20004561","","DARREN","01","",0.0000,0.0000,1,348.65,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"CS0004","00006731","9.3","9KG EASIGAS LPG","9KG","LPG","","","19/06/2020",1.00,173.9100,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006732","9.3","9KG EASIGAS LPG","9KG","LPG","","","19/06/2020",1.00,173.9100,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006733","9.3","9KG EASIGAS LPG","9KG","LPG","","","19/06/2020",1.00,130.4300,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,19.56,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006734","9.3","9KG EASIGAS LPG","9KG","LPG","","","19/06/2020",2.00,130.4300,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,39.13,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"KAT001","00006737","9.3","9KG EASIGAS LPG","9KG","LPG","","","19/06/2020",2.00,173.9100,116.2174,"","001","DARREN","01","",0.0000,0.0000,1,52.17,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","KATHY","","","",""
"Invoice",4,"KN0001","00006738","9.3","9KG EASIGAS LPG","9KG","LPG","","","19/06/2020",3.00,130.4300,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,58.69,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","KNOX - TECHNICIAN","","","",""
"Invoice",4,"CS0004","00006739","9.3","9KG EASIGAS LPG","9KG","LPG","","","19/06/2020",1.00,156.5200,116.2174,"ASHWIN","001","DARREN","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"GRV",4,"003ORY","00001275","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","22/06/2020",-30.00,0.0000,116.2173,"20004686","","DARREN","01","",0.0000,0.0000,1,522.98,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"CS0035","00006742","9.3","9KG EASIGAS LPG","9KG","LPG","","","22/06/2020",1.00,156.5200,116.2173,"PIE LADY","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",4,"CS0004","00006744","9.3","9KG EASIGAS LPG","9KG","LPG","","","22/06/2020",1.00,173.9100,116.2173,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"UC0000","00006745","9.3","9KG EASIGAS LPG","9KG","LPG","","00000033","23/06/2020",19.00,133.9100,116.2173,"ORDER #A66635","002","DARREN","01","",0.0000,0.0000,1,381.64,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"GRV",4,"003ORY","00001277","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","23/06/2020",-30.00,0.0000,116.2173,"20004722","","DARREN","01","",0.0000,0.0000,1,522.98,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"TH0001","00006748","9.3","9KG EASIGAS LPG","9KG","LPG","","00000034","23/06/2020",35.00,155.6500,116.2173,"","002","DARREN","01","",0.0000,0.0000,1,817.16,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"GRV",4,"003ORY","00001278","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","23/06/2020",-5.00,0.0000,116.2180,"20004722","","DARREN","01","",0.0000,0.0000,1,87.16,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"NT0001","00006749","9.3","9KG EASIGAS LPG","9KG","LPG","","","23/06/2020",10.00,133.9100,116.2174,"","002","DARREN","01","",0.0000,0.0000,1,200.87,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","NTOZONKE NEW","","","",""
"Invoice",4,"CS0004","00006755","9.3","9KG EASIGAS LPG","9KG","LPG","","","24/06/2020",1.00,156.5200,116.2174,"ROY CHASEFORD","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"GRV",4,"003ORY","00001279","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","24/06/2020",-35.00,0.0000,116.2174,"20004723","","DARREN","01","",0.0000,0.0000,1,610.14,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"BU0002","00006757","9.3","9KG EASIGAS LPG","9KG","LPG","","","25/06/2020",28.00,133.9100,116.2174,"","002","DARREN","01","",0.0000,0.0000,1,562.42,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",4,"CS0004","00006758","9.3","9KG EASIGAS LPG","9KG","LPG","","","25/06/2020",1.00,156.5200,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006759","9.3","9KG EASIGAS LPG","9KG","LPG","","","25/06/2020",1.00,173.9100,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006760","9.3","9KG EASIGAS LPG","9KG","LPG","","","25/06/2020",1.00,173.9100,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"GRV",4,"003ORY","00001282","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","25/06/2020",-35.00,0.0000,116.2174,"20004814","","DARREN","01","",0.0000,0.0000,1,610.14,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"BU0002","00006761","9.3","9KG EASIGAS LPG","9KG","LPG","","","25/06/2020",7.00,133.9100,116.2174,"PART OF 6757","002","TANAKA","01","",0.0000,0.0000,1,140.61,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",4,"BU0003","00006762","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",25.00,136.5200,116.2174,"","002","DARREN","01","",0.0000,0.0000,1,511.96,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"Invoice",4,"CS0004","00006763","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",1.00,173.9100,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006764","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",1.00,173.9100,116.2174,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"BU0003","00006765","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",4.00,134.7800,116.2174,"","002","DARREN","01","",0.0000,0.0000,1,80.87,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"Invoice",4,"UC0000","00006767","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",10.00,133.9100,116.2174,"ORDER # A66719","002","DARREN","01","",0.0000,0.0000,1,200.86,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","UCL COMPANY (PTY) LTD","","","",""
"Invoice",4,"CS0035","00006768","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",1.00,130.4300,116.2174,"","001","DARREN","01","",0.0000,0.0000,1,19.56,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",4,"SA0001","00006769","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",2.00,156.5200,116.2174,"","002","DARREN","01","",0.0000,0.0000,1,46.95,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","SAKI - VICTORIA RD","","","",""
"GRV",4,"003ORY","00001283","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","26/06/2020",-12.00,0.0000,116.2175,"20004862","","DARREN","01","",0.0000,0.0000,1,209.19,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"CS0035","00006771","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",1.00,173.9100,116.2175,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",4,"CS0004","00006772","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",1.00,156.5200,116.2175,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"SWA002","00006773","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/06/2020",4.00,143.4800,116.2175,"","002","DARREN","01","",0.0000,0.0000,1,86.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","SWAADISHT - NEW ACCOUNT","","","",""
"Invoice",4,"CS0004","00006775","9.3","9KG EASIGAS LPG","9KG","LPG","","","27/06/2020",2.00,173.9150,116.2175,"","001","TANAKA","01","",0.0000,0.0000,1,52.17,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006779","9.3","9KG EASIGAS LPG","9KG","LPG","","","29/06/2020",1.00,173.9100,116.2175,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"GRV",4,"003ORY","00001285","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","29/06/2020",-30.00,0.0000,116.2173,"20004888","","DARREN","01","",0.0000,0.0000,1,522.98,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",4,"PEA020","00006782","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/06/2020",1.00,173.9100,116.2173,"","002","DARREN","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","SANDESH LALLMOHAN","","","",""
"Invoice",4,"PEA005","00006783","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/06/2020",1.00,173.9100,116.2173,"","002","DARREN","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","RAY SMITH","","","",""
"Invoice",4,"PEA003","00006784","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/06/2020",2.00,173.9150,116.2173,"","002","DARREN","01","",0.0000,0.0000,1,52.17,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","PETER BROWN","","","",""
"Invoice",4,"CS0004","00006786","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/06/2020",1.00,173.9100,116.2173,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006788","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/06/2020",1.00,130.4300,116.2173,"","001","TANAKA","01","",0.0000,0.0000,1,19.57,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006789","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/06/2020",1.00,173.9100,116.2173,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006790","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/06/2020",1.00,156.5200,116.2173,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",4,"CS0004","00006791","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/06/2020",1.00,173.9100,116.2173,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
